SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
AME#01-DOV,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,48 in.,26 in.,18.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/AME01-DOV-dim_2048x.jpg?v=1670255371,https://parker-house.com/cdn/shop/products/AME_LAM_back_sm_391ecfa5-b143-4e1e-8ed1-8445b83621e4_2048x.jpg?v=1670255370,https://parker-house.com/cdn/shop/products/AME_01-DOV_room_2048x.jpg?v=1639838490,https://parker-house.com/cdn/shop/products/AME_LAM_front_sm_53644877-358c-4a44-9577-ebcaa59311d8_2048x.jpg?v=1670255370,https://parker-house.com/cdn/shop/products/AME_01-DOV_silo_2048x.jpg?v=1669230159,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/ame-01-dov
AME#02-DOV,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,24 in.,28 in.,24.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/AME_02-DOV_silo_2048x.jpg?v=1669238871,https://parker-house.com/cdn/shop/products/AME_02-DOV_room_2048x.jpg?v=1669238871,https://parker-house.com/cdn/shop/products/AME_LAM_back_sm_8b258caa-3a64-46a0-b730-ef5e1bc0d05d_2048x.jpg?v=1670255504,https://parker-house.com/cdn/shop/products/AME02-DOV-dim_2048x.jpg?v=1670255504,https://parker-house.com/cdn/shop/products/AME_LAM_front_sm_25c28de3-f6d2-4bc5-8074-d010dca80f1a_2048x.jpg?v=1670255504,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/ame-02-dov
DOW#16,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,11 in.,11 in.,23 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/DOW16-dim_2048x.jpg?v=1670013162,https://parker-house.com/cdn/shop/products/DOW_16_front_silo_2048x.jpg?v=1639840347,https://parker-house.com/cdn/shop/products/DOW_16_top_closeup_2048x.jpg?v=1639840347,https://parker-house.com/cdn/shop/products/DOW_16_top_silo_2048x.jpg?v=1639840347,https://parker-house.com/cdn/shop/products/DOW_group_shot_b0473c27-f25b-48be-924d-6c2969fdf715_2048x.jpg?v=1639840347,https://parker-house.com/cdn/shop/products/DOW_16_front_notop_silo_2048x.jpg?v=1639840347,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/dow-16
DOW#11,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,38 in.,38 in.,18.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/DOW_group_shot_dd6653e9-87a3-4392-86f5-6f61b503c405_2048x.jpg?v=1639840333,https://parker-house.com/cdn/shop/products/DOW11-dim_2048x.jpg?v=1670013058,https://parker-house.com/cdn/shop/products/DOW_11_front_silo_2048x.jpg?v=1639840333,https://parker-house.com/cdn/shop/products/DOW_11_angle_silo_27e8372b-530c-41f1-82bc-24a535210c7a_2048x.jpg?v=1639840333,https://parker-house.com/cdn/shop/products/DOW_11_top_closeup_2048x.jpg?v=1639840333,https://parker-house.com/cdn/shop/products/DOW_11_front_notop_silo_2048x.jpg?v=1639840333,https://parker-house.com/cdn/shop/products/DOW_11_top_silo_2048x.jpg?v=1639840333,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/dow-11
DOW#12,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,21 in.,21 in.,22.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/DOW_12_front_silo_2048x.jpg?v=1639840340,https://parker-house.com/cdn/shop/products/DOW_group_shot_63e08a4f-848c-4a28-8bfa-881b6b01be61_2048x.jpg?v=1639840340,https://parker-house.com/cdn/shop/products/DOW_12_top_closeup_2048x.jpg?v=1639840340,https://parker-house.com/cdn/shop/products/DOW_12_top_silo_2048x.jpg?v=1639840340,https://parker-house.com/cdn/shop/products/DOW12-dim_2048x.jpg?v=1670013693,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/dow-12
EDE#04,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,16 in.,12 in.,27 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/EDE_04_edge_closeup_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_04_front_silo_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_04_side_silo_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_04_angle_silo_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_group_shot_9348b3cb-1eb6-4f94-8325-7cd46798b04c_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_04_back_silo_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE04-dim_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/products/EDE_04_top_silo_2048x.jpg?v=1693343573,https://parker-house.com/cdn/shop/files/EDE_04_angle_room_2048x.jpg?v=1693343573,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/ede-04
EDE#06,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,22 in.,14 in.,23 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/EDE_06_angle_low_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_front_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_top_down_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_edge_closeup_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_front_sm_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_angle_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_06_side_silo_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE_group_shot_d56d7b57-f9b2-41ed-b7b3-5ac129d6b288_2048x.jpg?v=1639840531,https://parker-house.com/cdn/shop/products/EDE06-dim_2048x.jpg?v=1670267560,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/ede-06
EDE#01,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,Toasted Tumbleweed,,,Solid Mango,,,,,,,,,,,,,,,,,,"Multi-step, hand applied Toasted Tumbleweed finish, Sand-blasted, whitewashed finish over Mango solids, Hand-carved botanical and floral motif carvings, Hexagonal shape, Casters for mobility, Center-matched hand-carved motif, Floor levelers",,,38 in.,38 in.,19 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/EDE_01_SVOG_PACK2A-FACH-SET_angle_room_b89bad0a-d6f2-4569-92fa-620c6efdd66c_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/files/EDE_01_02_SVOG_PACK2A-FACH-SET_angle_room_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/products/EDE_group_shot_2782a29c-8259-4f79-91a7-39e1b60b72b1_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/products/EDE01-dim_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/products/EDE_01_silo_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/files/EDE_01_angle1_vignette_b4581e9b-368e-47d0-9a2b-3755206d6ba6_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/files/EDE_01_angle_vignette_d735801b-1c7b-4413-a802-e45ef7b2636d_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/files/EDE_01_upper_angle_vignette_72cdf732-e1fa-49c9-9942-6bf39a05762e_2048x.jpg?v=1710349571,https://parker-house.com/cdn/shop/products/EDE_01_front_silo_2048x.jpg?v=1710349571,,,,,,,"Introduce a touch of elegance to your living space with our hexagonal cocktail table. The multi-step, hand-applied Toasted Tumbleweed finish gives the table a unique and natural look, while the sand-blasted whitewashed finish over Mango solids adds vibrant freshness. The hand-carved botanical and floral motif carvings on the table top and legs give this piece a unique and luxurious look. The hexagonal shape makes it a unique and versatile piece that can be used in any living space while the center-matched hand-carved motif adds to its aesthetic.","Introduce a touch of elegance to your living space with our hexagonal cocktail table. The multi-step, hand-applied Toasted Tumbleweed finish gives the table a unique and natural look, while the sand-blasted whitewashed finish over Mango solids adds vibrant freshness. The hand-carved botanical and floral motif carvings on the table top and legs give this piece a unique and luxurious look. The hexagonal shape makes it a unique and versatile piece that can be used in any living space while the center-matched hand-carved motif adds to its aesthetic.",,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/ede-01
MON#04,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,12 in.,12 in.,27 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MON04-dim_2048x.jpg?v=1670352323,https://parker-house.com/cdn/shop/products/MON_04_front_silo_2048x.jpg?v=1691770839,https://parker-house.com/cdn/shop/products/MON_group_shot_1c9e6ab1-0d6b-4f79-9713-ee22e4116938_2048x.jpg?v=1670352323,,,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/mon-04
MON#02,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,21.5 in.,22.5 in.,24 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MON_02_back_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_angle_notop_closed_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_front_closed_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_angle_closed_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_top_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_side_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_02_angle_open_silo_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON_group_shot_5b167ed8-503a-4724-8c62-cba43624369d_2048x.jpg?v=1639842732,https://parker-house.com/cdn/shop/products/MON02-dim_2048x.jpg?v=1670352295,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/mon-02
MON#01,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,47 in.,24 in.,18.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MON01-dim_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_front_open_silo_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_side_closed_silo_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_angle_open_silo_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_group_shot_3264edf6-4950-4a9f-8fda-f2f97209008e_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_top_silo_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_edge_closeup_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/files/MON_01_angle_vignette_6d081de2-0a57-4834-a108-cfc4f418747c_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/products/MON_01_front_closed_silo_2048x.jpg?v=1709819908,https://parker-house.com/cdn/shop/files/MON_01_angle_room_2048x.jpg?v=1709819908,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/mon-01
PAL#04,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,15 in.,15 in.,22.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/PAL_04_angle1_room_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/files/PAL_04__angle_front_silo_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/files/PAL_04_angle_open_room_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/products/PAL_group_shot_d1a06318-423d-454e-8d6e-ae75973c1f5d_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/files/PAL_04__angle_top_silo_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/files/PAL_04_angle_room_silo_2048x.jpg?v=1694108878,https://parker-house.com/cdn/shop/products/PAL_04_silo_2048x.jpg?v=1694108878,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/pal-04
PAL#11-2,,,,,Parker House,,,,,,,,,,,,,,,,Living Room,Occasional Tables,,,,,Occasional Tables,,,,,,,,,,,,,,,,,,,,,,,,,40 in.,40 in.,18 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/PAL11-2-dim_2048x.jpg?v=1670353094,https://parker-house.com/cdn/shop/products/PAL_group_shot_17f6b079-47ed-4e52-9b8f-6950e7fdabc5_2048x.jpg?v=1639838111,https://parker-house.com/cdn/shop/products/PAL_11_top_closeup_2048x.jpg?v=1639838111,https://parker-house.com/cdn/shop/products/PAL_11-2_angle_silo_2048x.jpg?v=1639838111,https://parker-house.com/cdn/shop/products/PAL_11_top_silo_2048x.jpg?v=1639838111,https://parker-house.com/cdn/shop/products/PAL_11-2_front_lo_silo_2048x.jpg?v=1639838111,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/occasional-tables/products/pal-11-2
